Device_Type,Brand,Model,Age_Years,Condition_Label,Condition_Score,Screen_Damage,Body_Damage,Battery_Health,Original_Price,Depreciation_Rate,Current_Market_Price,Resale_Price,Exchange_Price,Repair_Cost,Refurbished_Price,Demand_Score,Best_Action,Profit_if_Repaired,OLX_Resale_Price,Cashify_Exchange_Price,Price_Variation_%
Tablet,Samsung,Tab S8,6,Average,73,No,No,87,65000,0.2,17039,12438,9446,0,15547,92,Repair,3109,11997,9440,-3.55
Tablet,Samsung,Tab S8,3,Average,73,No,No,85,65000,0.2,33280,24294,17919,0,30367,78,Repair,6073,26002,15437,7.03
Tablet,Samsung,Tab S8,1,Average,72,No,No,84,65000,0.27,47450,34164,30366,0,42705,75,Repair,8541,33314,29667,-2.49
Tablet,Samsung,Tab S8,1,Average,72,No,No,82,65000,0.2,52000,37440,32265,0,46800,58,Repair,9360,38029,28509,1.57
Tablet,Samsung,Tab S8,4,Average,71,No,No,88,65000,0.15,33930,24090,17144,0,30112,74,Repair,6022,25796,14702,7.08
Tablet,Samsung,Tab S8,3,Average,71,No,No,56,65000,0.16,38525,27352,21558,0,34190,57,Repair,6838,28536,20937,4.33
Tablet,Samsung,Tab S8,4,Average,69,No,No,74,65000,0.25,20566,14190,12322,0,17737,49,Repair,3547,13211,10578,-6.9
Tablet,Samsung,Tab S8,3,Average,69,No,No,69,65000,0.24,28533,19687,14327,0,24608,79,Repair,4921,19051,13314,-3.23
Tablet,Samsung,Tab S8,1,Average,69,No,No,71,65000,0.17,53950,37225,29978,0,46531,84,Repair,9306,33724,30361,-9.4
Tablet,Samsung,Tab S8,2,Average,69,No,No,82,65000,0.21,40566,27990,22165,0,34987,54,Repair,6997,28831,21648,3.0
Tablet,Samsung,Tab S8,3,Average,67,No,No,92,65000,0.28,24261,16254,14443,0,20317,84,Repair,4063,15179,13275,-6.61
Tablet,Samsung,Tab S8,1,Average,66,No,No,57,65000,0.21,51350,33891,27956,0,42363,59,Repair,8472,32457,26827,-4.23
Tablet,Samsung,Tab S8,2,Average,66,No,No,59,65000,0.14,48073,31728,26306,0,39660,41,Repair,7932,34261,24788,7.98
Tablet,Samsung,Tab S8,3,Average,66,No,No,59,65000,0.13,42802,28249,21085,0,35311,65,Repair,7062,26062,21625,-7.74
Tablet,Samsung,Tab S8,3,Average,66,No,No,62,65000,0.26,26339,17383,14031,0,21728,48,Repair,4345,19044,13727,9.56
Tablet,Samsung,Tab S8,1,Average,65,No,No,96,65000,0.19,52650,34222,30263,0,42777,40,Repair,8555,37223,25815,8.77
Tablet,Samsung,Tab S8,4,Average,64,No,Yes,47,65000,0.17,30847,19742,17367,3038,24677,64,Resell,1897,19404,17790,-1.71
Tablet,Samsung,Tab S8,2,Average,64,No,Yes,75,65000,0.27,34638,22168,17791,2653,27710,41,Resell,2889,23281,17145,5.02
Tablet,Samsung,Tab S8,2,Average,64,No,Yes,60,65000,0.18,43706,27971,22528,3223,34963,49,Repair,3769,26890,22165,-3.86
Tablet,Samsung,Tab S8,2,Average,63,No,Yes,91,65000,0.22,39546,24913,17799,1840,31141,92,Repair,4388,24712,17730,-0.81
Tablet,Samsung,Tab S8,2,Average,61,No,Yes,82,65000,0.24,37544,22901,17064,3928,28626,49,Resell,1797,23857,16290,4.17
Tablet,Samsung,Tab S8,2,Average,61,No,Yes,53,65000,0.18,43706,26660,20051,1906,33325,86,Repair,4759,29149,19690,9.34
Tablet,Samsung,Tab S8,5,Average,60,No,Yes,97,65000,0.27,13474,8084,5747,2555,10105,74,Resell,-534,8080,5188,-0.05
Tablet,Samsung,Tab S8,5,Average,60,No,Yes,64,65000,0.18,24098,14458,10281,1402,18072,73,Resell,2212,13064,9295,-9.64
Tablet,Samsung,Tab S8,6,Average,59,Yes,Yes,76,65000,0.28,9055,5342,4681,7517,6677,65,Resell,-6182,5521,4798,3.35
Tablet,Samsung,Tab S8,3,Average,59,Yes,Yes,87,65000,0.13,42802,25253,18118,7294,31566,94,Resell,-981,26382,17189,4.47
Tablet,Samsung,Tab S8,2,Average,59,Yes,Yes,60,65000,0.29,32766,19331,14694,7034,24163,57,Resell,-2202,18231,15295,-5.69
Tablet,Samsung,Tab S8,5,Average,58,Yes,Yes,79,65000,0.12,34302,19895,15844,8253,24868,76,Resell,-3280,20246,15989,1.76
Tablet,Samsung,Tab S8,6,Average,58,Yes,Yes,51,65000,0.28,9055,5251,4422,5332,6563,76,Resell,-4020,5024,4463,-4.32
Tablet,Samsung,Tab S8,5,Average,58,Yes,Yes,77,65000,0.18,24098,13976,11927,5705,17470,48,Resell,-2211,13085,11573,-6.38
Tablet,Samsung,Tab S8,6,Average,57,Yes,Yes,66,65000,0.11,32303,18412,16105,7089,23015,59,Resell,-2486,17549,16880,-4.69
Tablet,Samsung,Tab S8,1,Average,57,Yes,Yes,69,65000,0.15,55250,31492,25360,8206,39365,56,Resell,-333,33814,25641,7.37
Tablet,Samsung,Tab S8,1,Average,56,Yes,Yes,95,65000,0.3,45500,25480,17938,6362,31850,65,Resell,8,26979,17025,5.88
Tablet,Samsung,Tab S8,6,Average,56,Yes,Yes,52,65000,0.15,24514,13727,11410,6875,17158,61,Resell,-3444,14360,10078,4.61
Tablet,Samsung,Tab S8,1,Poor,55,Yes,Yes,60,65000,0.22,50700,27885,23001,7589,34856,58,Resell,-618,25551,21967,-8.37
Tablet,Samsung,Tab S8,2,Poor,55,Yes,Yes,67,65000,0.17,44778,24627,18377,7332,30783,80,Resell,-1176,26215,16621,6.45
Tablet,Samsung,Tab S8,1,Poor,50,Yes,Yes,62,65000,0.17,53950,26975,23510,6176,33718,94,Resell,567,24650,23500,-8.62
Tablet,Samsung,Tab S8,3,Poor,48,Yes,Yes,50,65000,0.21,32047,15382,11545,3915,19227,80,Resell,-70,16657,10854,8.29
Tablet,Samsung,Tab S8,3,Poor,47,Yes,Yes,87,65000,0.29,23264,10934,9724,6076,13667,76,Resell,-3343,11130,8974,1.79
Tablet,Samsung,Tab S8,6,Poor,47,Yes,Yes,90,65000,0.11,32303,15182,11382,5162,18977,83,Resell,-1367,15489,10485,2.02
Tablet,Samsung,Tab S8,2,Poor,47,Yes,Yes,100,65000,0.17,44778,21045,17697,7446,26306,93,Resell,-2185,20001,17102,-4.96
Tablet,Samsung,Tab S8,3,Poor,46,Yes,Yes,79,65000,0.28,24261,11160,8874,4749,13950,48,Resell,-1959,10170,8364,-8.87
Tablet,Samsung,Tab S8,6,Poor,46,Yes,Yes,86,65000,0.12,30186,13885,10693,5408,17356,45,Resell,-1937,15152,11187,9.12
Tablet,Samsung,Tab S8,3,Poor,45,Yes,Yes,54,65000,0.18,35838,16127,13342,6322,20158,46,Resell,-2291,16293,12735,1.03
Tablet,Samsung,Tab S8,5,Poor,45,Yes,Yes,90,65000,0.22,18766,8444,7114,5485,10555,55,Resell,-3374,8348,7004,-1.14
Tablet,Samsung,Tab S8,1,Poor,44,Yes,Yes,42,65000,0.15,55250,24310,18695,6114,30387,64,Resell,-37,24594,19129,1.17
Tablet,Samsung,Tab S8,2,Poor,44,Yes,Yes,58,65000,0.18,43706,19230,16945,5398,24037,91,Resell,-591,21099,17375,9.72
Tablet,Samsung,Tab S8,3,Poor,43,Yes,Yes,88,65000,0.25,27421,11791,8931,8953,14738,94,Resell,-6006,10783,8363,-8.55
Tablet,Samsung,Tab S8,4,Poor,42,Yes,Yes,92,65000,0.21,25317,10633,9018,9369,13291,88,Resell,-6711,11397,8475,7.19
Tablet,Samsung,Tab S8,3,Poor,42,Yes,Yes,99,65000,0.22,30845,12954,10120,7090,16192,40,Resell,-3852,14143,9589,9.18
Tablet,Samsung,Tab S8,6,Poor,41,Yes,Yes,94,65000,0.14,26296,10781,8457,6099,13476,92,Resell,-3404,9993,7750,-7.31
Tablet,Samsung,Tab S8,2,Poor,41,Yes,Yes,43,65000,0.14,48073,19709,17600,5837,24636,68,Resell,-910,21294,16430,8.04
Tablet,Samsung,Tab S8,2,Poor,41,Yes,Yes,100,65000,0.17,44778,18358,13897,6280,22947,48,Resell,-1691,18768,14470,2.23
Tablet,Samsung,Tab S8,6,Poor,39,Yes,Yes,69,65000,0.28,9055,3531,2570,7005,4413,86,Resell,-6123,3322,2355,-5.92
Tablet,Samsung,Tab S8,1,Poor,37,Yes,Yes,50,65000,0.25,48750,18037,16028,4991,22546,73,Resell,-482,17701,14160,-1.86
Tablet,Samsung,Tab S8,3,Poor,37,Yes,Yes,77,65000,0.29,23264,8607,6267,6163,10758,51,Resell,-4012,9021,5554,4.81
Tablet,Samsung,Tab S8,5,Poor,36,Yes,Yes,81,65000,0.28,12576,4527,3658,8933,5658,44,Resell,-7802,4603,3534,1.68
Tablet,Samsung,Tab S8,1,Poor,36,Yes,Yes,72,65000,0.23,50050,18018,15773,7094,22522,61,Resell,-2590,19428,15942,7.83
Tablet,Samsung,Tab S8,2,Poor,35,Yes,Yes,40,65000,0.2,41600,14559,11607,6072,18198,55,Resell,-2433,14849,11760,1.99
Tablet,Samsung,Tab S8,6,Poor,34,Yes,Yes,47,65000,0.15,24514,8334,5983,5055,10417,60,Resell,-2972,8081,5710,-3.04
Tablet,Samsung,Tab S8,1,Poor,33,Yes,Yes,98,65000,0.29,46150,15229,11267,9018,19036,57,Resell,-5211,14665,9593,-3.7
Tablet,Samsung,Tab S8,6,Poor,33,Yes,Yes,81,65000,0.23,13547,4470,3861,3608,5587,95,Resell,-2491,4443,3767,-0.6
Tablet,Samsung,Tab S8,4,Poor,33,Yes,Yes,85,65000,0.29,16517,5450,3994,8836,6812,47,Resell,-7474,5413,3936,-0.68
Tablet,Samsung,Tab S8,4,Poor,32,Yes,Yes,78,65000,0.25,20566,6581,4969,5804,8226,42,Resell,-4159,6108,5059,-7.19
Tablet,Samsung,Tab S8,2,Poor,31,Yes,Yes,70,65000,0.29,32766,10157,8562,7643,12696,94,Resell,-5104,10810,8095,6.43
Tablet,Samsung,Tab S8,6,Poor,31,Yes,Yes,50,65000,0.11,32303,10013,8589,5656,12516,90,Resell,-3153,10494,7319,4.8
